price,m2_price,square,rooms,district,micro_district,building_type,condition,floor/floors
210000,1280,164,4,1,2,1,7,1.0
53500,1070,50,1,1,0,2,7,0.4166666666666667
145000,1355,107,3,2,4,1,7,0.875
115000,1009,114,3,2,3,1,5,0.5
102570,841,122,4,1,0,2,3,0.8571428571428571
165000,1099,150,4,0,4,2,3,0.5789473684210527
49500,853,58,2,2,2,2,5,0.4
65500,1092,60,2,1,1,2,5,1.0
43500,870,50,1,1,0,3,5,0.8
105000,854,123,3,2,4,1,5,0.5555555555555556
84000,1000,84,2,1,0,2,5,0.9166666666666666
54000,964,56,3,2,3,2,5,1.0
43000,782,55,2,3,0,1,3,0.8888888888888888
54000,964,56,3,2,3,3,5,1.0
23100,550,42,1,1,0,2,3,1.0
58875,750,78,2,1,0,2,3,0.4375
148000,1042,142,3,1,2,1,5,0.4
50500,886,57,2,1,1,3,5,0.3333333333333333
58000,1000,58,3,2,4,3,5,0.8
65000,1226,53,2,2,2,3,5,0.3333333333333333
64365,1050,61,2,3,4,2,3,0.4444444444444444
71000,1092,65,3,2,2,3,7,0.8888888888888888
63000,1086,58,3,1,2,3,7,0.25
550000,1222,450,5,1,0,2,7,0.9166666666666666
210000,1280,164,4,1,2,2,5,0.8888888888888888
210800,850,248,свободная планировка,1,0,2,3,0.7857142857142857
42000,1050,40,1,1,0,1,3,0.16666666666666666
63000,1086,58,3,1,2,3,5,0.8
38000,1267,30,1,0,1,3,7,0.2
42500,1090,39,1,0,3,3,5,0.7777777777777778
133750,1070,125,3,1,0,2,3,0.6111111111111112
49500,1053,47,2,1,2,3,5,1.0
90000,900,100,2,1,0,3,3,0.35714285714285715
59300,941,63,3,0,2,3,5,0.6
55000,1250,44,2,1,4,3,7,1.0
80340,1030,78,2,1,0,2,3,0.5714285714285714
67000,905,74,2,1,2,3,7,0.2222222222222222
79500,671,118,4,2,0,1,3,1.0
68000,895,76,2,1,0,2,3,0.9166666666666666
41500,1038,40,1,3,3,2,3,0.75
93000,1069,87,3,2,4,1,7,1.0
27500,917,30,1,1,0,2,3,0.8333333333333334
76000,1086,70,3,3,0,3,5,0.6666666666666666
51000,1109,46,1,1,0,2,5,1.0
95500,868,110,3,3,1,1,5,1.0
82500,1250,66,2,1,2,2,5,0.4
85500,1069,80,3,1,2,1,7,0.8
76000,884,86,3,2,4,1,7,0.25
46500,830,56,2,1,1,2,5,0.25
70000,1207,58,3,3,0,3,5,0.6
139000,1030,135,3,2,4,2,7,0.3333333333333333
72500,1133,64,2,3,1,2,7,0.4166666666666667
154800,860,180,4,1,0,2,3,0.7142857142857143
50000,1316,38,1,3,2,2,7,0.8333333333333334
115340,730,158,4,1,0,2,3,0.35714285714285715
35000,728,48,1,0,0,2,3,0.6875
34040,740,46,1,1,0,2,3,0.5833333333333334
103000,904,114,3,3,0,1,5,0.8
41000,1139,36,1,2,2,1,7,0.3333333333333333
210800,850,248,5,1,0,2,7,0.9166666666666666
55250,850,65,1,2,3,2,3,0.3125
66500,1147,58,3,1,2,3,5,1.0
58501,1393,42,2,1,2,3,7,1.0
39000,600,65,2,2,1,2,3,1.0
56500,1177,48,2,1,2,3,5,0.2
65500,1260,52,2,1,2,3,5,0.1111111111111111
79000,1013,78,2,1,0,2,7,0.8666666666666667
61500,1060,58,3,1,2,3,7,0.25
70000,1077,65,3,2,2,2,7,0.4
66000,667,99,3,2,2,2,7,0.21428571428571427
45500,1011,45,1,1,1,2,7,1.0
93600,900,104,3,3,1,1,3,0.3
56500,1087,52,2,3,1,2,7,0.5
77000,1085,71,3,3,3,3,5,0.6666666666666666
125000,1050,119,3,1,3,2,7,1.0
43000,1024,42,1,1,0,3,7,0.3333333333333333
65500,1023,64,3,1,2,3,7,0.25
114000,1065,107,4,1,3,2,7,0.8333333333333334
142000,1118,127,4,3,4,1,7,0.3
205000,1057,194,4,3,4,1,7,0.5
50500,886,57,2,1,1,3,7,0.3333333333333333
56000,1018,55,2,3,4,3,7,0.8
56000,1120,50,2,1,2,3,7,0.5
150000,1000,150,3,1,0,1,7,0.7
136000,1374,99,3,1,0,2,7,0.6666666666666666
83000,830,100,3,1,0,2,7,0.6666666666666666
63000,984,64,3,1,2,3,7,0.5
68400,900,76,2,3,1,1,3,0.5
32000,500,64,2,3,1,1,3,0.5
89000,809,110,2,3,0,2,5,0.4
43500,837,52,1,1,0,2,3,0.75
65000,1226,53,2,2,2,3,7,0.3333333333333333
49000,1114,44,2,2,4,1,5,0.8
42097,780,54,2,1,4,2,3,0.46153846153846156
56700,900,63,2,3,1,1,3,0.2
85700,1099,78,2,3,0,2,7,0.8
65500,829,79,2,1,0,2,7,0.6666666666666666
71000,1060,67,2,1,4,1,5,0.9090909090909091
61000,1089,56,2,3,1,3,7,0.7777777777777778
64500,1040,62,2,2,2,1,7,0.75
88000,800,110,3,1,0,2,3,0.75
79000,988,80,3,1,1,3,7,0.8888888888888888
41500,902,46,1,2,3,1,4,0.2857142857142857
53000,1039,51,2,1,0,2,7,0.5
190000,864,220,4,3,1,2,7,0.75
55000,846,65,3,1,2,3,7,-0.1111111111111111
40000,784,51,1,1,0,2,3,0.8333333333333334
59700,1106,54,2,1,2,3,5,0.8888888888888888
33800,805,42,1,2,1,3,3,0.4444444444444444
88000,793,111,3,1,2,2,3,0.3076923076923077
270000,1862,145,4,3,1,1,7,0.42857142857142855
16000,762,21,1,0,2,1,5,0.8
51500,972,53,3,1,0,2,7,0.5
185000,902,205,5,3,4,1,4,0.6666666666666666
48000,1067,45,1,1,2,1,5,0.7
55000,1058,52,2,0,3,1,5,0.5555555555555556
37500,962,39,2,3,3,1,5,0.3333333333333333
66000,1138,58,2,1,2,2,7,0.6923076923076923
34293,690,50,1,1,0,2,3,1.0
32000,681,47,2,1,0,3,5,-0.1111111111111111
65000,1048,62,3,2,2,3,5,1.0
71500,929,77,2,1,0,2,3,0.75
78000,1200,65,3,1,2,3,7,0.6666666666666666
84500,1043,81,3,2,2,1,7,0.9
47500,1218,39,1,1,0,2,3,0.5
97500,750,130,4,1,4,2,3,0.6666666666666666
63000,1189,53,2,1,2,3,5,1.0
65000,1066,61,2,3,4,2,7,0.4444444444444444
52500,1094,48,2,0,3,2,5,0.2222222222222222
45300,1030,44,1,0,3,1,7,0.2222222222222222
68800,1027,67,2,2,1,3,7,0.1111111111111111
150000,1014,148,4,2,4,1,5,0.75
55500,1067,52,2,1,4,3,5,1.0
51000,879,58,3,3,1,1,1,0.5
118000,1017,116,4,3,4,1,5,0.75
48500,1128,43,2,1,2,3,7,0.5
65100,1050,62,2,3,4,2,7,0.4444444444444444
62900,850,74,2,1,0,1,3,0.4444444444444444
37500,1103,34,1,1,2,3,1,0.1111111111111111
41000,1171,35,1,2,2,3,7,0.3333333333333333
82500,1006,82,3,1,0,2,5,0.3333333333333333
42800,951,45,1,2,1,3,7,0.8888888888888888
48800,1435,34,2,1,2,3,4,0.5
63000,1016,62,2,3,4,2,7,1.0
200000,1562,128,4,3,4,2,7,0.4090909090909091
63000,1189,53,2,2,2,3,7,0.3333333333333333
62500,1008,62,свободная планировка,3,4,2,3,1.0
84150,850,99,3,3,3,1,3,0.8571428571428571
33810,690,49,1,1,0,2,7,1.0
71000,740,96,3,1,4,1,3,0.7
113000,1087,104,3,1,0,2,7,0.7
102500,1250,82,2,1,0,2,3,0.625
40500,1157,35,1,1,0,2,7,0.5833333333333334
72000,1161,62,1,2,2,2,7,0.23076923076923078
110000,948,116,4,1,0,2,5,0.5
105000,1010,104,3,1,0,2,3,0.375
63000,724,87,3,2,2,2,3,0.7857142857142857
113000,1177,96,3,1,2,1,7,0.75
28980,690,42,1,1,0,2,7,1.0
99910,970,103,3,1,0,2,3,0.21428571428571427
118000,861,137,4,1,0,2,7,0.6923076923076923
35500,845,42,1,1,0,2,3,0.8571428571428571
70000,1111,63,2,1,2,1,5,0.8181818181818182
42900,953,45,2,3,2,1,5,1.0
30000,714,42,1,1,0,2,3,1.0
61000,1089,56,2,3,1,3,5,0.7777777777777778
54500,1048,52,1,1,2,1,5,0.6666666666666666
64500,1008,64,3,1,2,3,5,0.75
56000,1120,50,2,1,2,3,5,0.5
198500,800,248,4,1,0,2,7,0.8571428571428571
56000,1273,44,2,1,2,3,7,0.25
89000,856,104,3,1,0,1,7,0.25
68000,1172,58,2,1,1,2,7,0.2857142857142857
73000,1090,67,2,2,3,1,7,0.36363636363636365
57500,1027,56,3,1,2,2,7,0.75
104500,1357,77,4,1,2,1,7,1.0
59000,1283,46,2,2,1,1,7,1.0
150000,1484,101,3,3,4,1,7,0.7777777777777778
48000,1091,44,2,3,1,1,7,1.0
52000,1209,43,2,1,2,3,7,0.6
43500,1318,33,1,1,2,3,7,0.4
33800,805,42,1,2,2,1,3,0.4444444444444444
48800,996,49,2,1,2,2,4,0.5
95000,1508,63,2,1,0,2,3,0.5
45500,1011,45,2,1,0,3,7,1.0
82000,1139,72,2,1,0,2,7,0.375
62000,1348,46,1,1,0,2,7,1.0
36000,818,44,1,2,1,3,3,0.4444444444444444
36000,800,45,1,2,1,3,3,0.4444444444444444
60500,1287,47,1,1,2,2,7,0.8333333333333334
66200,1068,62,3,2,4,1,5,0.2
95000,1502,63,1,1,0,2,3,0.5
59300,1022,58,3,1,2,3,7,0.25
49500,1031,48,2,1,2,3,1,1.0
102480,840,122,4,1,0,2,3,0.8571428571428571
78750,750,105,3,1,0,2,3,0.8571428571428571
76800,760,101,3,3,1,2,3,0.7333333333333333
79500,1046,76,2,3,3,2,5,0.4166666666666667
175560,1330,132,3,1,2,2,3,0.8
64000,1280,50,2,1,4,3,5,0.8
118000,1000,118,3,1,0,2,7,1.0
27500,724,38,1,1,0,2,7,0.7
34500,821,42,1,1,0,1,3,0.8571428571428571
103000,1144,90,3,1,2,1,5,0.7
61000,1089,56,2,0,3,3,5,0.7777777777777778
160000,964,166,4,1,0,2,3,0.23076923076923078
72000,1161,62,3,0,2,3,5,0.5555555555555556
92000,736,125,3,0,0,1,7,0.2857142857142857
69000,793,87,2,2,1,3,7,1.0
163000,1663,98,3,1,0,2,7,0.7777777777777778
61900,998,62,2,0,3,3,7,0.7777777777777778
60000,938,64,3,1,2,3,5,1.0
203000,1750,116,3,1,0,2,3,0.6
49600,1033,48,2,1,2,2,7,0.5
86000,1103,78,2,3,0,1,5,0.8
43000,1024,42,2,1,0,1,7,0.3333333333333333
70000,1522,46,1,1,0,2,7,0.2857142857142857
58000,1000,58,3,1,2,3,7,1.0
102850,850,121,3,3,4,2,3,0.6875
59500,1240,48,1,1,2,2,7,0.8333333333333334
99000,1151,86,3,1,0,2,7,0.375
72465,750,97,3,1,0,2,5,1.0
64538,750,86,3,2,1,2,7,1.0
51500,936,55,3,2,4,1,7,1.0
112000,1018,110,3,3,4,2,7,0.3333333333333333
59000,952,62,3,0,3,3,5,0.2
59300,1140,52,2,1,2,3,5,0.8888888888888888
60000,1091,55,2,2,2,1,7,1.0
42500,787,54,1,1,0,1,7,0.7857142857142857
46500,1107,42,2,0,1,1,7,1.0
64500,1008,64,3,1,2,3,7,0.75
44500,1213,37,1,2,4,1,5,0.6
138000,979,141,3,1,2,1,7,0.9090909090909091
87500,1215,72,2,1,0,2,7,0.9166666666666666
63500,1155,55,2,3,3,2,7,0.6666666666666666
56500,753,75,2,1,0,1,3,0.5
62000,1000,62,3,0,3,3,4,1.0
69700,1515,46,1,1,0,2,7,0.2857142857142857
43500,870,50,1,1,0,3,7,0.8
169200,1200,141,4,3,4,2,3,0.625
103000,1144,90,3,1,2,2,5,0.7
62000,1216,51,2,2,2,2,7,0.2
200000,1010,198,4,2,1,1,3,0.8
303000,2705,112,3,1,0,2,7,0.875
41000,759,54,2,1,4,2,3,0.2
56000,1077,52,2,0,4,1,5,0.6666666666666666
43000,794,54,1,1,0,1,7,0.7857142857142857
90000,1125,80,4,1,2,3,7,0.4444444444444444
94000,1160,81,2,1,0,2,7,0.25
37620,550,68,2,1,0,2,3,1.0
48000,706,68,2,0,1,2,7,0.9166666666666666
57000,1140,50,1,3,1,2,7,0.3
82000,943,87,3,1,2,3,5,1.0
110000,902,122,5,1,0,2,3,0.9
79500,1104,72,2,1,0,2,7,0.375
82500,971,85,2,1,0,2,5,0.9166666666666666
113050,850,133,5,2,0,1,3,0.3333333333333333
29000,806,36,1,1,0,2,3,0.9230769230769231
67000,1047,64,3,0,1,3,5,0.6666666666666666
52000,712,73,3,0,0,1,1,1.0
77000,755,102,3,3,1,2,3,0.25
47000,1044,45,1,1,2,1,5,0.7
29000,806,36,1,1,0,2,7,0.25
46000,1022,45,2,1,0,3,5,1.0
93000,694,134,3,2,1,1,7,0.5454545454545454
65000,1032,63,3,3,1,3,4,0.6666666666666666
94920,840,113,3,1,0,2,7,0.3333333333333333
58000,1000,58,3,1,2,2,1,1.0
57532,840,68,3,1,0,2,3,0.3
44500,927,48,2,0,2,3,5,1.0
57000,1425,40,1,1,0,2,7,0.9166666666666666
155000,1396,111,3,3,4,2,7,0.6875
30000,968,31,1,1,0,2,7,1.0
60500,680,89,3,2,2,2,3,0.7857142857142857
102180,780,131,3,1,0,2,7,0.7142857142857143
69500,1479,47,1,1,0,2,7,0.2857142857142857
45000,1074,42,1,0,3,3,5,1.0
65000,1121,58,2,1,0,2,7,0.6923076923076923
76500,850,90,3,1,2,3,5,0.2222222222222222
44500,1060,42,1,0,3,3,5,1.0
72590,1240,59,1,1,0,2,3,0.5714285714285714
61501,1060,58,3,1,2,3,7,0.75
46500,1107,42,2,0,1,1,5,1.0
42500,1214,35,2,1,0,2,7,0.5833333333333334
94000,1160,81,2,1,0,2,5,0.25
43000,1024,42,1,1,2,2,5,1.0
93450,1050,89,2,1,0,2,3,0.6666666666666666
72590,1240,59,1,1,0,2,3,0.5
56000,1191,47,1,3,3,2,7,0.4166666666666667
54600,780,70,2,1,0,1,3,0.42857142857142855
80000,1096,73,2,1,0,2,3,0.375
67153,880,76,2,3,1,1,3,0.5
96720,1240,78,2,1,0,2,3,0.35714285714285715
104000,937,111,4,1,0,2,7,0.5
48000,1043,46,1,1,2,1,5,0.7
69500,1158,60,3,2,2,1,7,0.5
98560,1280,77,2,1,0,2,3,0.35714285714285715
37000,822,45,1,2,1,3,7,0.8888888888888888
60000,1304,46,2,1,0,2,5,0.5
33000,717,46,1,1,2,2,0,0.4
26400,714,37,1,2,1,2,0,0.9230769230769231
305000,2699,113,3,1,0,2,7,0.875
100000,980,102,3,0,1,1,5,0.7777777777777778
116000,1208,96,3,3,1,2,5,1.0
157000,1389,113,3,1,3,1,7,0.25
46800,1200,39,1,2,2,1,5,0.9230769230769231
145000,1355,107,3,2,4,1,5,0.875
49500,707,70,2,2,1,3,3,0.7777777777777778
160000,964,166,4,1,1,2,7,0.5
39800,884,45,1,1,0,3,5,0.2222222222222222
81000,942,86,2,3,0,3,5,1.0
110000,909,121,3,3,4,2,3,0.6875
101000,1020,99,3,2,2,2,7,0.3
70000,1045,67,2,1,0,1,5,0.9090909090909091
190000,1810,105,3,1,0,2,1,0.36363636363636365
55500,881,63,2,1,4,3,3,0.5833333333333334
82000,1025,80,2,3,4,2,3,0.5625
190000,1810,105,3,1,0,2,7,0.5
43000,977,44,1,1,0,3,5,0.7777777777777778
49800,922,54,2,1,0,2,7,0.5
93000,1102,84,3,1,0,2,7,0.8888888888888888
28000,677,41,1,1,0,2,3,0.7777777777777778
28000,665,42,1,1,1,2,3,0.35714285714285715
60500,1278,47,1,1,2,2,7,0.8333333333333334
98000,1550,63,1,1,0,2,3,0.75
98000,1556,63,1,1,0,2,3,0.75
76500,750,102,3,3,1,2,7,0.3125
52000,1238,42,2,1,2,1,7,0.75
94170,1290,73,2,0,4,2,7,0.5263157894736842
35500,868,41,1,3,3,2,3,1.0
155000,775,200,4,0,0,1,5,1.0
42000,1200,35,1,0,2,3,7,0.2222222222222222
150000,1339,112,3,2,3,2,3,0.5
48500,1054,46,1,1,2,1,7,0.7
88500,1164,76,2,0,3,1,7,0.8
107000,877,122,5,1,0,2,3,0.2
75000,1154,65,3,2,2,3,5,0.8888888888888888
91000,784,116,2,3,3,1,7,0.4444444444444444
36708,570,64,2,1,0,2,3,1.0
66500,1279,52,2,0,4,2,7,0.375
54500,790,69,2,1,0,1,7,0.42857142857142855
44000,710,62,2,0,1,1,7,0.3333333333333333
95000,1126,84,3,1,0,2,7,0.8888888888888888
71000,1109,64,3,2,2,3,5,0.3333333333333333
55000,786,70,2,2,3,3,7,0.3333333333333333
74000,756,98,3,3,1,2,7,0.8
70700,789,90,3,1,0,2,7,0.9166666666666666
84000,1273,66,2,1,2,2,7,1.0
78500,732,107,3,1,0,2,7,0.9166666666666666
59500,1026,58,2,1,2,3,5,1.0
58000,1160,50,1,3,3,2,7,0.16666666666666666
55414,950,58,2,1,0,3,7,0.14285714285714285
44500,1309,34,1,2,4,1,5,0.6
45000,1023,44,1,1,2,3,7,0.4444444444444444
32000,762,42,1,0,1,2,3,0.1
58200,750,78,2,1,0,1,7,1.0
37500,861,44,1,1,0,1,7,0.35714285714285715
101000,1174,86,3,1,0,2,7,0.3
117000,811,144,3,1,0,2,7,0.16666666666666666
98000,1089,90,3,3,3,1,7,0.3
98500,1558,63,2,1,0,1,7,0.5
76000,1264,60,2,1,2,2,7,0.7
64500,985,66,3,2,3,1,7,0.4
128000,1481,86,2,3,4,1,7,0.6428571428571429
69000,1113,62,3,1,0,3,7,0.2222222222222222
178000,1237,144,4,3,1,2,7,0.5714285714285714
66000,915,72,2,1,2,2,7,0.16666666666666666
87000,1261,69,2,1,0,2,5,0.5555555555555556
48500,951,51,1,3,1,2,3,0.5
163000,1680,97,3,1,0,2,7,0.5555555555555556
125000,1437,87,3,1,0,2,5,0.4
70000,1129,62,3,2,2,3,5,0.3333333333333333
88000,715,123,4,2,1,1,3,0.25
27500,917,30,1,1,3,1,3,0.8333333333333334
145600,1300,112,3,0,4,2,3,0.6842105263157895
87000,1101,79,2,1,0,1,7,0.6666666666666666
39000,1147,34,1,1,2,3,7,0.6666666666666666
30500,847,36,1,3,1,3,5,1.0
61000,1220,50,2,1,3,1,5,0.6666666666666666
55500,881,63,2,1,0,1,3,0.5833333333333334
66500,1209,55,2,1,2,2,5,0.3
67000,1155,58,3,1,2,3,5,0.25
59500,1266,47,1,1,2,2,7,0.2
60000,1034,58,2,1,2,2,3,0.25
55000,873,63,2,1,0,2,3,0.5
52500,1094,48,1,1,0,1,7,0.7
89800,736,122,4,1,0,2,7,0.3333333333333333
60000,1034,58,3,2,4,2,7,0.8
60500,1025,59,2,1,2,2,3,0.25
64000,1164,55,2,3,3,2,7,0.6666666666666666
85000,1049,81,3,2,2,1,7,0.9
150000,1339,112,3,2,3,1,3,0.5
63000,1086,58,3,1,2,3,7,0.75
98000,875,112,3,3,3,2,7,0.6428571428571429
62000,1069,58,3,3,4,1,7,0.75
37000,725,51,1,1,0,2,3,0.4166666666666667
71500,745,96,4,1,0,2,7,0.75
92000,1136,81,2,2,2,1,7,0.7
27000,900,30,1,1,0,2,7,0.8333333333333334
44500,1060,42,1,0,3,3,7,1.0
57000,1140,50,2,0,2,1,5,0.2
46500,738,63,3,2,0,1,5,1.0
74000,925,80,3,1,2,3,4,0.7777777777777778
62000,1069,58,3,3,4,1,4,0.75
39300,591,66,2,1,0,2,3,0.9
42500,675,63,2,0,0,1,3,0.2857142857142857
66000,1031,64,3,1,2,3,7,0.75
118000,1113,106,3,1,0,2,7,1.0
105000,1312,80,2,2,2,1,7,0.5555555555555556
110000,982,112,3,3,1,1,7,0.3
35000,1094,32,1,0,3,2,5,0.5
36000,800,45,1,2,3,3,3,0.4444444444444444
85000,1545,55,1,3,1,2,3,0.7142857142857143
37500,708,53,1,2,2,2,3,0.5
71500,745,96,4,1,0,2,3,0.75
27000,899,30,1,1,0,2,3,0.8333333333333334
60500,945,64,3,1,2,3,5,0.25
58000,935,62,3,2,4,3,5,0.8
51500,1030,50,2,2,1,2,4,0.8333333333333334
85000,988,86,2,1,3,2,5,1.0
69900,1075,65,2,3,3,2,7,0.7
95000,864,110,4,3,1,1,7,1.0
71715,755,95,3,1,0,2,7,1.0
129600,800,162,3,1,0,2,3,0.25
34500,821,42,1,2,2,2,3,0.8571428571428571
90939,880,103,3,3,1,1,3,0.6
55000,846,65,3,1,2,3,5,-0.1111111111111111
79000,988,80,3,1,2,3,5,0.8888888888888888
64500,1040,62,2,2,2,2,7,0.75
67640,890,76,2,3,1,1,3,0.7
56248,890,63,2,3,1,1,3,0.5
65000,1121,58,3,1,2,3,7,0.25
61000,1052,58,3,1,2,3,7,0.25
42530,654,65,2,2,1,2,0,1.0
165600,1800,92,2,3,1,2,7,0.4375
52000,1238,42,2,1,2,3,5,0.6
54500,1048,52,1,1,2,1,7,0.8
102461,780,131,3,1,0,2,7,0.7142857142857143
51200,783,65,2,1,0,2,0,0.375
45500,968,47,1,1,0,1,7,0.8461538461538461
85000,1062,80,3,1,2,3,7,0.2222222222222222
169000,805,210,4,2,4,1,5,0.7777777777777778
115000,839,137,4,3,1,2,7,0.8571428571428571
47500,950,50,2,0,1,1,5,1.0
47500,1056,45,2,1,0,3,7,0.5
66700,878,76,2,1,0,2,7,0.9166666666666666
74000,1121,66,2,1,2,1,7,0.8461538461538461
63960,780,82,2,1,0,2,7,0.5714285714285714
51000,1186,43,2,1,2,3,4,1.0
82000,943,87,3,2,2,1,5,0.6153846153846154
26000,650,40,1,1,0,1,3,0.4
56700,652,87,3,0,2,1,7,0.5
37500,417,90,4,2,0,1,1,0.6666666666666666
75000,904,83,3,3,3,1,7,0.2
56000,1037,54,1,1,3,3,5,0.3333333333333333
74000,1121,66,2,1,2,1,5,0.8461538461538461
39500,1068,37,1,1,0,2,7,0.7
16000,1000,16,1,3,1,1,1,1.0
65000,1121,58,1,1,0,2,7,0.6923076923076923
156600,870,180,4,1,0,2,7,0.5
73000,1106,66,2,2,2,1,5,0.7857142857142857
37500,605,62,2,1,0,1,0,0.3
41000,1171,35,1,1,3,1,7,0.5833333333333334
72500,942,77,2,1,0,2,3,0.75
105000,1094,96,3,2,2,2,7,0.23076923076923078
105000,938,112,3,1,0,2,7,0.2857142857142857
190000,1881,101,3,1,0,2,7,0.36363636363636365
46700,730,64,2,1,0,2,7,0.9285714285714286
46000,1045,44,2,1,2,3,1,0.75
36500,811,45,2,0,2,1,5,0.75
62500,1157,54,2,1,1,1,7,0.8
33500,761,44,1,3,0,3,7,1.0
63000,1086,58,2,0,0,3,5,0.7777777777777778
43700,825,53,2,1,2,2,7,0.8
52000,1238,42,1,2,2,2,7,0.8888888888888888
77000,1035,74,2,2,1,2,7,0.6666666666666666
72000,828,87,2,2,2,3,7,1.0
50020,715,70,2,1,2,2,7,1.0
42000,840,50,2,0,2,3,4,1.0
87000,1176,74,2,2,2,2,7,0.2
72000,1161,62,2,2,2,3,5,0.8888888888888888
42500,1012,42,2,1,0,1,7,0.3333333333333333
105000,938,112,3,1,2,2,7,0.2857142857142857
60000,1154,52,2,1,2,3,7,0.8888888888888888
72000,1412,51,2,3,4,2,3,0.6666666666666666
45000,1125,40,2,3,1,1,5,0.25
150000,1339,112,3,2,3,1,7,0.5
42500,1250,34,1,0,2,3,7,0.6
47800,600,80,4,1,0,2,3,0.9
33500,808,41,1,2,2,2,3,0.8571428571428571
54000,931,58,3,1,1,2,7,1.0
71500,1067,67,2,2,2,2,7,0.7857142857142857
41040,600,68,2,1,0,2,3,0.9
83000,954,87,3,1,2,3,7,1.0
58000,1000,58,3,2,4,2,7,0.8
79000,1026,77,2,1,0,2,7,0.1111111111111111
60500,1260,48,2,1,4,3,5,1.0
50700,780,65,2,3,3,2,3,0.1875
37500,1250,30,1,3,2,1,5,1.0
41000,599,68,2,1,0,2,3,1.0
112420,730,154,4,1,0,2,7,0.8571428571428571
63000,1212,52,2,3,1,3,5,0.7777777777777778
83460,780,107,3,1,0,2,7,0.21428571428571427
64800,781,83,2,1,0,2,7,0.5714285714285714
52000,981,53,2,1,0,1,7,0.5
36000,857,42,1,1,0,2,7,0.8571428571428571
40500,900,45,1,2,3,3,7,0.1111111111111111
78500,1154,68,2,1,1,2,5,0.7
38500,987,39,1,1,0,2,3,0.7
82000,1051,78,2,1,4,1,4,0.9
33000,1100,30,1,1,1,1,5,0.75
37500,600,63,1,1,0,2,3,1.0
64740,780,83,3,1,0,1,3,0.5714285714285714
62800,1185,53,2,3,3,1,7,0.6666666666666666
172000,891,193,4,1,4,1,4,0.9090909090909091
47000,681,69,2,1,2,2,3,0.3333333333333333
36000,852,42,1,1,0,2,7,0.8571428571428571
47000,681,69,2,1,2,2,7,0.3333333333333333
28000,933,30,1,1,0,2,7,0.8333333333333334
41500,1186,35,1,0,2,3,7,0.7777777777777778
52000,800,65,2,1,0,1,0,0.36363636363636365
41500,1153,36,1,1,0,2,7,0.5833333333333334
51500,1096,47,2,1,2,3,5,0.5
55500,854,65,2,2,2,3,5,0.8333333333333334
56800,1052,54,1,1,0,1,7,0.3333333333333333
34500,832,41,1,2,2,2,7,0.8571428571428571
38500,1167,33,1,0,3,3,5,0.7777777777777778
76500,1125,68,3,3,0,3,5,0.6666666666666666
38000,974,39,1,1,0,2,7,0.5
62000,596,104,4,1,0,2,3,0.4
53600,1072,50,2,0,3,3,7,1.0
34000,810,42,1,2,2,2,7,1.0
73000,1090,67,2,1,0,2,7,1.0
48000,1021,47,2,1,2,1,5,1.0
73000,1090,67,2,1,4,2,7,1.0
40800,600,68,2,1,0,2,3,0.5
56000,1167,48,2,3,0,3,4,1.0
32000,941,34,1,0,3,3,2,1.0
46000,1179,39,1,2,2,2,7,1.0
45000,918,49,2,1,0,2,3,0.25
109999,1134,97,3,2,2,2,7,0.23076923076923078
33000,796,41,1,2,2,2,7,0.8571428571428571
38500,1100,35,1,0,3,1,5,0.7777777777777778
73999,1156,64,2,2,2,2,7,0.23076923076923078
51000,895,57,2,1,0,1,7,0.5833333333333334
47500,1218,39,1,2,2,2,4,0.9230769230769231
76800,800,96,3,3,3,2,3,1.0
132000,1517,87,3,1,0,2,5,0.4
76000,1101,69,2,1,2,2,7,0.7
62500,1078,58,1,0,1,2,7,0.6
73100,850,86,2,1,0,2,3,0.08333333333333333
60000,1250,48,2,2,1,1,5,0.3
119000,881,135,3,1,0,1,5,1.0
55000,846,65,3,1,2,3,4,-0.1111111111111111
86500,1109,78,2,3,0,2,7,0.8
33000,971,34,1,0,3,3,3,1.0
40500,900,45,1,2,1,3,7,0.1111111111111111
33000,1000,33,1,0,3,3,1,1.0
58000,1318,44,2,1,3,1,5,0.2
150000,1034,145,4,2,4,1,7,0.9
60000,1237,48,2,2,1,1,5,0.3333333333333333
42000,1000,42,1,0,1,2,5,0.8888888888888888
34500,986,35,1,0,2,1,4,0.6
35000,795,44,2,3,1,1,1,1.0
75000,781,96,3,1,0,2,7,0.5
67000,1081,62,3,0,3,3,7,0.8888888888888888
67500,1350,50,2,0,1,3,7,0.8888888888888888
51000,1154,44,2,1,2,3,7,1.0
50000,1163,43,2,1,2,3,7,0.5
70000,1045,67,2,1,0,1,7,1.0
132000,1519,87,3,1,0,2,7,0.4444444444444444
76000,1050,72,3,3,4,1,7,1.0
41500,922,45,1,2,1,3,7,0.1111111111111111
117000,1093,107,3,0,1,2,7,0.5714285714285714
73000,1043,70,3,3,2,1,7,1.0
75000,1003,75,2,1,0,1,7,0.75
210000,986,213,6 и более,3,1,2,7,0.7142857142857143
120000,1070,112,4,2,4,3,7,0.8333333333333334
61000,813,75,4,2,0,1,7,1.0
43500,1279,34,1,0,3,3,7,0.7777777777777778
230000,1243,185,4,1,2,2,3,0.7333333333333333
126000,1050,120,3,2,2,2,7,0.05555555555555555
36000,1200,30,1,3,2,1,7,1.0
58900,669,88,3,1,0,2,7,0.8125
49000,671,73,2,1,0,2,2,0.8125
